,segment,abitazione,isolamento,age,area,regione,longitude,latitude,ripartizione,temperatura_estiva,umidita_estiva,temperatura_invernale,degree_days,riscaldament_fascia_A,riscaldament_fascia_B,riscaldament_fascia_C,riscaldament,raffrescament_fascia_A,elettricita,raffrescament_fascia_B,raffrescament_fascia_C,raffrescament,ripart_t,segment_i,seg_cas,isolamento_intercept,seg_rip,ripart_intercept,locationAbition,new_group_e,new_group_r
14362,1,casa plurifamiliare,Abbastanza isolata,29,110,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,3,0,5,0,1603.5144,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-1,HSDR_group75,Zero
14363,1,appartamento in edificio piccolo,Abbastanza isolata,25,110,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,8,8,3,19,0,2365.7704,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-1,HSDR_group75,Zero
14364,0,casa unifamiliare,Non isolata,141,87,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,7,7,0,14,0,1145.4424,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14365,2,appartamento in edificio piccolo,Non isolata,39,96,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,6,1,7,0,1772.9392,0,0,0,non_nord_est,primo,SC2,isI1,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-2,HSDR_group63,Zero
14366,0,casa unifamiliare,Abbastanza isolata,45,75,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,8,1,11,0,1147.9448,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14367,0,casa unifamiliare,Abbastanza isolata,99,100,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,7,7,0,14,0,1723.5266,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14368,2,casa unifamiliare,Abbastanza isolata,44,115,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,1,1,3,0,1132.6936,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14369,2,casa unifamiliare,Poco isolata,48,68,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,3,0,6,0,1744.1768000000002,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14370,2,casa unifamiliare,Poco isolata,41,80,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,8,2,15,0,2521.1100000000006,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14371,2,casa unifamiliare,Abbastanza isolata,48,79,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,4,1,5,0,1243.4352,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14372,2,casa unifamiliare,Abbastanza isolata,28,66,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,1330.1864,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14373,0,appartamento in edificio piccolo,Ben isolata,58,59,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,7,0,10,0,903.0008,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-0,HSDR_group73,Zero
14374,1,appartamento in edificio piccolo,Ben isolata,26,250,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,8,8,1,17,0,2704.212,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-1,HSDR_group75,Zero
14375,2,casa unifamiliare,Ben isolata,55,86,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,4,0,5,0,1885.4792,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14376,0,casa unifamiliare,Non isolata,106,87,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,5,0,5,0,1032.9333,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14377,0,casa unifamiliare,Poco isolata,51,77,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,835.932,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14378,2,casa unifamiliare,Ben isolata,96,98,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,3,0,6,0,1431.181,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14379,2,casa unifamiliare,Poco isolata,24,106,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,8332.8398,4,0,4,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14380,0,casa plurifamiliare,Ben isolata,36,244,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,3,1,4,0,8449.178800000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-0,HSDR_group73,Zero
14381,1,casa unifamiliare,Ben isolata,19,101,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,4,8,1,13,0,1349.8904000000002,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14382,0,casa plurifamiliare,Non isolata,138,112,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,8,0,13,0,1193.537,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-0,HSDR_group73,Zero
14383,2,casa unifamiliare,Non isolata,16,117,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,2025.8128,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14384,2,casa unifamiliare,Ben isolata,41,79,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,3,2,5,0,1189.0041,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14385,1,casa unifamiliare,Poco isolata,65,79,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,1,2,3,0,1415.1568,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14386,0,casa unifamiliare,Abbastanza isolata,32,225,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,5,2,7,0,1464.2832,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14387,2,casa unifamiliare,Ben isolata,72,95,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,561.3268,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14388,2,appartamento in edificio piccolo,Ben isolata,38,117,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,4,0,5,0,1694.7904,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-2,HSDR_group63,Zero
14389,1,appartamento in edificio piccolo,Abbastanza isolata,44,97,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,4,2,6,0,2250.8026,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-1,HSDR_group75,Zero
14390,0,casa unifamiliare,Poco isolata,53,66,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,4,2,9,0,1556.3532,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14391,1,casa plurifamiliare,Non isolata,16,94,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,6,8,0,14,0,1858.0392,0,0,0,non_nord_est,secondo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-1,HSDR_group75,Zero
14392,1,casa unifamiliare,Non isolata,34,156,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,3,0,4,0,2897.2978000000003,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14393,1,casa unifamiliare,Poco isolata,30,124,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,4,7,0,11,0,2193.6584000000003,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14394,3,casa unifamiliare,Abbastanza isolata,62,55,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,3,0,8,0,766.4032000000001,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-3,HSDR_group52,Zero
14395,0,casa unifamiliare,Abbastanza isolata,40,63,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,1035.3408,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14396,1,appartamento in edificio piccolo,Ben isolata,48,399,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,8,6,8,22,0,2679.3853,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-1,HSDR_group75,Zero
14397,1,casa unifamiliare,Poco isolata,37,128,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,4,0,6,0,1635.4896,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14398,2,casa unifamiliare,Ben isolata,25,327,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,6,0,6,0,1445.7898,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14399,2,casa unifamiliare,Poco isolata,55,70,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,2,0,2,0,1297.4792,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14400,1,casa unifamiliare,Abbastanza isolata,32,79,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,1,1,3,0,1389.356,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14401,0,casa unifamiliare,Non isolata,47,374,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,8,1,14,0,8296.2976,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14402,1,casa unifamiliare,Abbastanza isolata,3,153,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,7,0,8,0,2751.768,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14403,0,appartamento in edificio piccolo,Poco isolata,39,116,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,1166.2093,0,0,0,non_nord_est,primo,SC3,isI1,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-0,HSDR_group73,Zero
14404,2,casa plurifamiliare,Abbastanza isolata,51,114,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,3,3,6,0,1723.2072000000005,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-2,HSDR_group63,Zero
14405,2,casa unifamiliare,Ben isolata,42,95,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,533.5120000000001,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14406,0,casa unifamiliare,Non isolata,39,102,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,4,0,4,0,889.2864,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14407,1,casa unifamiliare,Poco isolata,94,285,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,7,7,0,14,0,3092.9168000000004,0,0,0,non_nord_est,secondo,SC5,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14408,0,casa unifamiliare,Non isolata,78,53,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,3,0,3,0,1668.9707999999998,1,0,1,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14409,0,casa unifamiliare,Non isolata,54,54,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,6,6,0,12,0,1378.692,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14410,2,appartamento in edificio piccolo,Poco isolata,36,70,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,4,6,2,12,0,2305.5568,0,0,0,non_nord_est,primo,SC2,isI1,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-2,HSDR_group63,Zero
14411,2,casa unifamiliare,Abbastanza isolata,30,148,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,4,3,7,0,1745.7400000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14412,0,appartamento in edificio piccolo,Non isolata,63,62,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,8,2,15,0,1629.5832,2,2,4,non_nord_est,primo,SC3,isI1,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-0,HSDR_group73,Zero
14413,0,casa plurifamiliare,Abbastanza isolata,54,60,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,6,8,2,16,0,1518.8797000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-0,HSDR_group73,Zero
14414,3,casa plurifamiliare,Abbastanza isolata,31,132,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,1,3,4,0,8743.288,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-3,HSDR_group75,Zero
14415,2,casa plurifamiliare,Poco isolata,44,106,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,2,2,4,0,1254.3144,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-2,HSDR_group63,Zero
14416,3,casa unifamiliare,Non isolata,49,108,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,7,7,2,16,0,1590.556,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-3,HSDR_group52,Zero
14417,1,casa unifamiliare,Abbastanza isolata,12,179,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,6,1,7,0,2636.9136,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14418,0,casa unifamiliare,Ben isolata,42,179,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,3,0,5,0,2056.5240000000003,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14419,2,casa plurifamiliare,Poco isolata,50,73,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,3,0,3,0,1000.1232,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-2,HSDR_group63,Zero
14420,0,appartamento in edificio piccolo,Abbastanza isolata,36,102,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,5,1,6,0,1560.5232,3,0,3,non_nord_est,primo,SC3,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-0,HSDR_group73,Zero
14421,0,casa plurifamiliare,Ben isolata,51,84,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,8,1,12,0,1427.9833999999998,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-0,HSDR_group73,Zero
14422,1,appartamento in edificio medio,Abbastanza isolata,43,116,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,1922.6104,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio medio-1,HSDR_group52,Zero
14423,1,casa unifamiliare,Abbastanza isolata,21,135,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,5,2,12,0,1588.2232,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14424,0,casa unifamiliare,Abbastanza isolata,49,358,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,8,0,13,0,1753.6575000000005,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14425,2,casa unifamiliare,Non isolata,52,67,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,6,7,0,13,0,2476.4921,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14426,2,casa unifamiliare,Non isolata,101,64,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,0,2,3,0,1214.2963,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14427,2,casa unifamiliare,Ben isolata,4,263,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,6,8,3,17,0,8874.935400000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14428,3,appartamento in edificio piccolo,Poco isolata,25,107,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,2879.6299000000004,0,0,0,non_nord_est,primo,SC4,isI1,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-3,HSDR_group64,Zero
14429,1,casa plurifamiliare,Abbastanza isolata,16,302,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,7,1,8,0,2847.5712,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-1,HSDR_group75,Zero
14430,1,casa unifamiliare,Ben isolata,29,337,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,8,6,8,22,0,4571.7304,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14431,0,casa unifamiliare,Poco isolata,96,75,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,4,4,4,12,0,1226.016,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14432,3,appartamento in edificio piccolo,Abbastanza isolata,31,312,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,5,0,8,0,2533.8784,0,0,0,non_nord_est,primo,SC4,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-3,HSDR_group64,Zero
14433,2,casa unifamiliare,Non isolata,140,114,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,7,7,3,17,0,1915.1756,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14434,0,casa unifamiliare,Ben isolata,52,224,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,4,4,3,11,0,2716.1991000000003,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14435,0,casa unifamiliare,Ben isolata,8,81,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,4,0,7,0,946.6952,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14436,2,casa plurifamiliare,Non isolata,42,103,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,5,5,15,0,2748.5754,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-2,HSDR_group63,Zero
14437,1,appartamento in edificio piccolo,Ben isolata,26,110,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,5,0,5,0,2397.899,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-1,HSDR_group75,Zero
14438,2,casa unifamiliare,Non isolata,28,101,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,6,8,2,16,0,2263.3983000000003,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14439,1,casa unifamiliare,Abbastanza isolata,59,212,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,3,0,5,0,3138.1960000000004,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14440,0,casa unifamiliare,Ben isolata,48,132,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,8,8,1,17,0,2037.9392,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14441,0,appartamento in edificio medio,Non isolata,40,307,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,4,2,8,0,2951.57,0,0,0,non_nord_est,primo,SC1,isI1,SR0,Sud e Isole,Sud e Isole-appartamento in edificio medio-0,HSDR_group73,Zero
14442,0,casa unifamiliare,Non isolata,47,100,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,0,4,5,0,2590.8231,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14443,2,casa plurifamiliare,Abbastanza isolata,15,395,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,5,0,5,0,3919.9485,0,3,3,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-2,HSDR_group63,Zero
14444,0,casa plurifamiliare,Abbastanza isolata,42,102,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,4,2,8,0,1328.9712000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-0,HSDR_group73,Zero
14445,2,casa unifamiliare,Abbastanza isolata,95,47,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,8,0,13,0,1364.0672000000002,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14446,0,casa unifamiliare,Abbastanza isolata,45,394,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,3,3,6,0,2476.7846,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14447,1,casa unifamiliare,Abbastanza isolata,24,116,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,0,2,7,0,1914.924,0,0,0,non_nord_est,secondo,SC5,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-1,HSDR_group75,Zero
14448,3,appartamento in edificio piccolo,Non isolata,51,98,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,2,2,4,0,1516.4926,0,0,0,non_nord_est,primo,SC4,isI1,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-3,HSDR_group64,Zero
14449,2,casa unifamiliare,Poco isolata,31,128,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,2,4,0,6,0,1895.3172,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-2,HSDR_group64,Zero
14450,0,casa plurifamiliare,Non isolata,36,98,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,4,8,0,12,0,1925.9422,0,0,0,non_nord_est,primo,SC0,isI1,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-0,HSDR_group73,Zero
14451,0,casa unifamiliare,Ben isolata,25,96,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,5,8,0,13,0,1690.1392,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa unifamiliare-0,HSDR_group73,Zero
14452,3,casa plurifamiliare,Abbastanza isolata,28,192,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,3,8,0,11,0,2312.7022,0,0,0,non_nord_est,primo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-casa plurifamiliare-3,HSDR_group75,Zero
14453,1,appartamento in edificio piccolo,Abbastanza isolata,117,79,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,0,0,0,0,2091.28,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-1,HSDR_group75,Zero
14454,0,appartamento in edificio piccolo,Ben isolata,43,82,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,4,0,4,0,1262.932,0,0,0,non_nord_est,primo,SC3,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-0,HSDR_group73,Zero
14455,2,appartamento in edificio piccolo,Abbastanza isolata,50,72,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,0,4,0,4,0,1238.9034,0,0,0,non_nord_est,primo,SC2,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-2,HSDR_group63,Zero
14456,1,appartamento in edificio piccolo,Abbastanza isolata,32,97,Calabria,16.58,38.9,Sud e Isole,33.0,40,-2,1328,1,4,0,5,0,7073.2678,0,0,0,non_nord_est,secondo,SC0,isI0,SR0,Sud e Isole,Sud e Isole-appartamento in edificio piccolo-1,HSDR_group75,Zero
